currdate,vol.pct.all,vol.pct.ma.all
1/27/2011,0.506283939,0.529209769
1/28/2011,0.560388593,0.533240371
1/31/2011,0.526003304,0.536364853
2/1/2011,0.581607387,0.540003993
2/2/2011,0.580742612,0.54083055
2/3/2011,0.616289644,0.541112893
2/4/2011,0.577970274,0.541564331
2/7/2011,0.574500426,0.543132403
2/8/2011,0.605848673,0.550502403
2/9/2011,0.541921321,0.551916202
2/10/2011,0.62433656,0.554566739
2/11/2011,0.560153187,0.554062077
2/14/2011,0.507812356,0.553152494
2/15/2011,0.540322734,0.553982029
2/16/2011,0.552375393,0.554623483
2/17/2011,0.560779763,0.555699825
2/18/2011,0.551897074,0.556153592
2/22/2011,0.496156303,0.555751507
2/23/2011,0.565915735,0.557438067
2/24/2011,0.50374954,0.556752741
2/25/2011,0.514715459,0.557174317
2/28/2011,0.521222243,0.555215999
3/1/2011,0.560828034,0.556957236
3/2/2011,0.533113323,0.554532533
3/3/2011,0.570414131,0.554016108
3/4/2011,0.547070469,0.55055515
3/7/2011,0.506258928,0.546969582
3/8/2011,0.549972066,0.545743164
3/9/2011,0.49728424,0.540314943
3/10/2011,0.553446657,0.54089121
3/11/2011,0.511247553,0.535236759
3/14/2011,0.488497894,0.531653995
3/15/2011,0.549965392,0.533761646
3/16/2011,0.570908968,0.535290958
3/17/2011,0.553152441,0.535329811
3/18/2011,0.531880513,0.533884848
3/21/2011,0.53471707,0.533025848
3/22/2011,0.580885792,0.537262322
3/23/2011,0.58237772,0.538085422
3/24/2011,0.5577003,0.54078296
3/25/2011,0.482194802,0.539156927
3/28/2011,0.504418283,0.538316729
3/29/2011,0.564700285,0.538510341
3/30/2011,0.529160888,0.53831272
3/31/2011,0.442105052,0.531897266
4/1/2011,0.524008247,0.530744155
4/4/2011,0.531153485,0.531988882
4/5/2011,0.561831427,0.53258185
4/6/2011,0.523969653,0.533916121
4/7/2011,0.543554197,0.533421498
4/8/2011,0.539097592,0.534814
4/11/2011,0.597462905,0.540262251
4/12/2011,0.571013108,0.541314636
4/13/2011,0.495144857,0.537526431
4/14/2011,0.514387767,0.535588197
4/15/2011,0.487944549,0.533391399
4/18/2011,0.46874378,0.530092734
4/19/2011,0.543703136,0.528233602
4/20/2011,0.511780011,0.524703716
4/25/2011,0.483750858,0.521006244
4/26/2011,0.487489155,0.521270962
4/27/2011,0.552266083,0.523663352
4/28/2011,0.496841312,0.520270403
4/29/2011,0.463411521,0.516982935
5/2/2011,0.488413015,0.519298333
5/3/2011,0.522464996,0.51922117
5/4/2011,0.565220133,0.520924503
5/5/2011,0.559739727,0.520819918
5/6/2011,0.493545614,0.519298716
5/9/2011,0.508993166,0.517570664
5/10/2011,0.491708686,0.515201219
5/11/2011,0.539863111,0.512321229
5/12/2011,0.537212377,0.510631193
5/13/2011,0.529464673,0.512347184
5/16/2011,0.509807879,0.512118189
5/17/2011,0.549500008,0.515195962
5/18/2011,0.513811133,0.51744933
5/19/2011,0.526408942,0.51658462
5/20/2011,0.472581426,0.514624691
5/23/2011,0.46163268,0.513518782
5/24/2011,0.516584992,0.514973574
5/25/2011,0.52496412,0.513608476
5/26/2011,0.515264359,0.514529628
5/31/2011,0.504857329,0.516601918
6/1/2011,0.538053893,0.519083962
6/2/2011,0.542295698,0.520075497
6/3/2011,0.497425962,0.516685789
6/6/2011,0.497714747,0.51358454
6/7/2011,0.532739164,0.515544217
6/8/2011,0.523085279,0.516248823
6/9/2011,0.572364634,0.52028162
6/10/2011,0.518570775,0.519217004
6/13/2011,0.526389142,0.518675842
6/14/2011,0.524844135,0.518444815
6/15/2011,0.563001036,0.521104473
6/16/2011,0.531138984,0.520186422
6/17/2011,0.534689543,0.521230342
6/20/2011,0.505835342,0.520201662
6/21/2011,0.509379187,0.52204155
6/22/2011,0.530775088,0.52549867
6/23/2011,0.532106599,0.526274751
6/24/2011,0.53107868,0.526580479
6/27/2011,0.457861202,0.523710321
6/28/2011,0.513428828,0.524138896
6/29/2011,0.505914642,0.522531933
6/30/2011,0.541559741,0.522495135
7/1/2011,0.662427249,0.5307452
7/5/2011,0.529367586,0.532327842
7/6/2011,0.55804736,0.533593252
7/7/2011,0.610874887,0.537982732
7/8/2011,0.472814515,0.533005226
7/11/2011,0.46619974,0.530386674
7/12/2011,0.493707831,0.528752609
7/13/2011,0.550287086,0.530024756
7/14/2011,0.558484807,0.529798945
7/15/2011,0.519323374,0.529208164
7/18/2011,0.469698867,0.525958631
7/19/2011,0.517138556,0.526523791
7/20/2011,0.551046191,0.528607141
7/21/2011,0.519507379,0.528043756
7/22/2011,0.459393744,0.524408113
7/25/2011,0.472416022,0.52147498
7/26/2011,0.551007095,0.526132275
7/27/2011,0.61738449,0.531330058
7/28/2011,0.552057769,0.533637215
7/29/2011,0.475123145,0.530315385
8/1/2011,0.485482665,0.521468156
8/2/2011,0.57920604,0.523960078
8/3/2011,0.520693336,0.522092377
8/4/2011,0.567393982,0.519918332
8/5/2011,0.615331314,0.527044172
8/8/2011,0.616439783,0.534556174
8/9/2011,0.665024143,0.54312199
8/10/2011,0.672936945,0.549254482
8/11/2011,0.668569215,0.554758703
8/12/2011,0.57432297,0.557508683
8/15/2011,0.602597801,0.564153629
8/16/2011,0.589629088,0.567778156
8/17/2011,0.562704329,0.568361063
8/18/2011,0.564917583,0.570631573
8/19/2011,0.513800614,0.573351916
8/22/2011,0.528227947,0.576142513
8/23/2011,0.574105232,0.57729742
8/24/2011,0.559965267,0.574426458
8/25/2011,0.559248567,0.574785998
8/26/2011,0.513883004,0.576723991
8/29/2011,0.512144194,0.578057068
8/30/2011,0.564242486,0.57730889
8/31/2011,0.497699523,0.576159199
9/1/2011,0.525506188,0.57406481
9/2/2011,0.427333296,0.564664909
9/6/2011,0.574189881,0.562552414
9/7/2011,0.569572834,0.557779848
9/8/2011,0.575809245,0.552923463
9/9/2011,0.589434546,0.54896673
9/12/2011,0.588631369,0.54968215
9/13/2011,0.619214924,0.550513006
9/14/2011,0.627782249,0.552420664
9/15/2011,0.610754328,0.554823164
9/16/2011,0.548250313,0.5539898
9/19/2011,0.585297796,0.557564659
9/20/2011,0.556886454,0.558997585
9/21/2011,0.602240774,0.560404362
9/22/2011,0.605999187,0.562706058
9/23/2011,0.638722323,0.566679746
9/26/2011,0.581335061,0.570052349
9/27/2011,0.592370017,0.57406364
9/28/2011,0.602393863,0.575971209
9/29/2011,0.613826194,0.581777542
9/30/2011,0.633188194,0.587161642
10/3/2011,0.619842483,0.596787102
10/4/2011,0.664252101,0.601290213
10/5/2011,0.640220266,0.604822584
10/6/2011,0.623288297,0.607196537
10/7/2011,0.593656661,0.607407643
10/11/2011,0.589127796,0.607432464
10/12/2011,0.58393377,0.605668406
10/13/2011,0.591248096,0.603841699
10/14/2011,0.561871516,0.601397558
10/17/2011,0.574331075,0.602701596
10/18/2011,0.598540589,0.603363736
10/19/2011,0.579096328,0.60447423
10/20/2011,0.57959922,0.603342152
10/21/2011,0.590254168,0.602554901
10/24/2011,0.594300766,0.600333823
10/25/2011,0.622787393,0.60240644
10/26/2011,0.639851355,0.604780507
10/27/2011,0.648822631,0.607101945
10/28/2011,0.53320778,0.603071024
10/31/2011,0.549466996,0.598884964
11/1/2011,0.56571792,0.596178736
11/2/2011,0.600487632,0.592990513
11/3/2011,0.579801474,0.589969573
11/4/2011,0.5869624,0.588153278
11/7/2011,0.541617159,0.585551303
11/8/2011,0.636297472,0.587909787
11/9/2011,0.54306891,0.585866544
11/10/2011,0.627057028,0.587656991
11/14/2011,0.599080231,0.589517426
11/15/2011,0.587102355,0.59015599
11/16/2011,0.568761669,0.588667044
11/17/2011,0.589923653,0.589208411
11/18/2011,0.550955325,0.587776216
11/21/2011,0.521141706,0.584320593
11/22/2011,0.566117104,0.58291141
11/23/2011,0.544721093,0.579008095
11/28/2011,0.53492249,0.573761651
11/29/2011,0.567917436,0.569716392
11/30/2011,0.645783727,0.575345189
12/1/2011,0.596594565,0.577701567
12/2/2011,0.591394698,0.578985406
12/5/2011,0.56435677,0.577178863
12/6/2011,0.655055607,0.58094157
12/7/2011,0.618880205,0.58253746
12/8/2011,0.553493533,0.583131279
12/9/2011,0.530729448,0.577852878
12/12/2011,0.560581439,0.578728504
12/13/2011,0.591686184,0.576959962
12/14/2011,0.605438149,0.577277858
12/15/2011,0.6169072,0.5787681
12/16/2011,0.563642568,0.578512145
12/19/2011,0.560155865,0.577023756
12/20/2011,0.599673748,0.579459677
12/21/2011,0.593516372,0.58307841
