currdate,cusip.pct.all,cusip.pct.ma.all,cusip.pct.exmicro,cusip.pct.ma.exmicro,cusip.pct.round,cusip.pct.ma.round
10/29/2009,0.466004184,0.476275771,0.364383562,0.371658126,0.308522114,0.305183236
10/30/2009,0.480045287,0.475078036,0.391036415,0.371209947,0.311493018,0.303454064
11/2/2009,0.45520111,0.474453196,0.335419274,0.369748179,0.297297297,0.303521241
11/3/2009,0.493478261,0.475405365,0.374275782,0.369583249,0.302045728,0.303456164
11/4/2009,0.459757739,0.474075696,0.348405797,0.366565395,0.287719298,0.301426324
11/5/2009,0.463267544,0.47390574,0.350515464,0.364701729,0.26984127,0.298681828
11/6/2009,0.448011364,0.47183509,0.326962457,0.360801043,0.282089552,0.296689184
11/9/2009,0.447339848,0.471666663,0.346274264,0.362009339,0.276136364,0.297652706
11/10/2009,0.478472578,0.469779448,0.378735632,0.361389443,0.317318436,0.298723942
11/12/2009,0.50754491,0.471012008,0.398058252,0.3629416,0.305830583,0.298202554
11/13/2009,0.448356808,0.469714686,0.352941176,0.360005235,0.300832342,0.296024254
11/16/2009,0.469275144,0.469926206,0.345616974,0.360283483,0.279768786,0.296292376
11/17/2009,0.480745943,0.470738048,0.399887514,0.362476001,0.314835787,0.298062626
11/18/2009,0.482598039,0.471440859,0.385168788,0.363425784,0.32065776,0.298033615
11/19/2009,0.475648171,0.471290996,0.395941727,0.364513543,0.297581493,0.296522878
11/20/2009,0.45480226,0.470213407,0.344988345,0.363197913,0.282442748,0.29610161
11/23/2009,0.482439024,0.471939084,0.355851064,0.364440677,0.300621118,0.297339563
11/24/2009,0.481347774,0.472454971,0.364577939,0.365982381,0.250556793,0.296975179
11/25/2009,0.378629153,0.466564727,0.25,0.359122381,0.188764045,0.290215464
11/27/2009,0.25390625,0.45534357,0.120448179,0.34647443,0.11827957,0.280631705
11/30/2009,0.490580069,0.456572364,0.400705645,0.348290534,0.320525784,0.281231889
12/1/2009,0.465736662,0.455856933,0.369878184,0.347232623,0.312917595,0.281303117
12/2/2009,0.468412203,0.456517487,0.382536383,0.349588478,0.295744681,0.281225487
12/3/2009,0.46242485,0.454964817,0.350515464,0.348400462,0.294181034,0.280832252
12/4/2009,0.436898543,0.453821857,0.334357714,0.347698058,0.256097561,0.279251165
12/7/2009,0.459403372,0.453628648,0.340684852,0.347206528,0.256774194,0.278597811
12/8/2009,0.459024764,0.454179318,0.374592834,0.349588047,0.314124294,0.280199548
12/9/2009,0.482566953,0.455940673,0.392533333,0.351901,0.312961012,0.282040781
12/10/2009,0.460904322,0.455062261,0.365773647,0.351252901,0.304988662,0.281424292
12/11/2009,0.447495961,0.452059813,0.338414634,0.34827072,0.274559194,0.279860723
12/14/2009,0.459563543,0.45262015,0.384787472,0.349863035,0.310828025,0.280360507
12/15/2009,0.47582017,0.452947401,0.367015707,0.350932971,0.278935185,0.280318827
12/16/2009,0.483184128,0.453069311,0.365879265,0.349232559,0.305775764,0.279865826
12/17/2009,0.46201232,0.452040025,0.347130243,0.347330632,0.273709484,0.277518412
12/18/2009,0.43741365,0.450128299,0.339880952,0.344527593,0.218266254,0.27355265
12/21/2009,0.439902545,0.449383313,0.296107211,0.342083536,0.231958763,0.271028451
12/22/2009,0.462772954,0.448400009,0.314321141,0.34000704,0.222891566,0.267141973
12/23/2009,0.407163324,0.444690787,0.268955651,0.335225926,0.180698152,0.263649041
12/24/2009,0.274944568,0.439506558,0.130750605,0.329263456,0.11,0.259710839
12/29/2009,0.405989503,0.44711072,0.23030303,0.334756198,0.166666667,0.262130194
12/30/2009,0.38515675,0.441839554,0.241935484,0.32681769,0.204204204,0.256314115
1/4/2010,0.449932886,0.441049365,0.300131926,0.323330377,0.245454545,0.252940962
1/5/2010,0.458514169,0.440554464,0.365429234,0.32247502,0.298787211,0.253093089
1/6/2010,0.463864685,0.440626455,0.370330265,0.32346576,0.320218579,0.254394966
1/7/2010,0.455489229,0.44155599,0.358803987,0.324688074,0.299687825,0.256574479
1/8/2010,0.436067385,0.44038919,0.329949239,0.324151293,0.275288092,0.257500174
1/11/2010,0.448886504,0.439882277,0.328978622,0.321870582,0.25443038,0.254515478
1/12/2010,0.462906504,0.438899255,0.354911982,0.319989515,0.314049587,0.254569907
1/13/2010,0.453518233,0.438529951,0.373595506,0.320380608,0.332606325,0.25595079
1/14/2010,0.471551261,0.439732716,0.383480826,0.322633917,0.355791962,0.260012429
1/15/2010,0.444993141,0.439004195,0.324168798,0.319602984,0.299310345,0.259436545
1/19/2010,0.481918441,0.439309109,0.347546729,0.318629535,0.272952854,0.259137428
1/20/2010,0.465302047,0.438415005,0.376156777,0.31914341,0.300904977,0.258893889
