currdate,cusip.pct.all,cusip.pct.ma.all
7/16/2010,0.442622951,0.444621457
7/19/2010,0.442145385,0.446079143
7/20/2010,0.451900393,0.446221133
7/21/2010,0.469230769,0.445286305
7/22/2010,0.458994353,0.44537888
7/23/2010,0.428282244,0.443820019
7/26/2010,0.453379642,0.446172876
7/27/2010,0.485550573,0.44771185
7/28/2010,0.434378321,0.447491307
7/29/2010,0.431892779,0.44598533
7/30/2010,0.421817146,0.444066478
8/2/2010,0.436612022,0.447614982
8/3/2010,0.439989449,0.44760351
8/4/2010,0.441972187,0.446139799
8/5/2010,0.450424929,0.445226459
8/6/2010,0.43988604,0.446163544
8/9/2010,0.422285863,0.445763782
8/10/2010,0.443262411,0.445165221
8/11/2010,0.443037975,0.444556892
8/12/2010,0.457905544,0.444778549
8/13/2010,0.425141243,0.443904463
8/16/2010,0.467880364,0.445191212
8/17/2010,0.475916607,0.446392023
8/18/2010,0.458772771,0.445869123
8/19/2010,0.471589487,0.44649888
8/20/2010,0.420685648,0.44611905
8/23/2010,0.452982811,0.446099208
8/24/2010,0.475401851,0.445591772
8/25/2010,0.456412826,0.446693498
8/26/2010,0.439794608,0.447088589
8/27/2010,0.422748005,0.447135132
8/30/2010,0.418275418,0.446218302
8/31/2010,0.456056409,0.44702165
9/1/2010,0.439593909,0.446902736
9/2/2010,0.426715177,0.445717248
9/3/2010,0.354384817,0.441442187
9/7/2010,0.416098584,0.441132823
9/8/2010,0.437934459,0.440866426
9/9/2010,0.441099476,0.440769501
9/10/2010,0.427138332,0.43923114
9/13/2010,0.434684118,0.439708284
9/14/2010,0.4571999,0.439174261
9/15/2010,0.455643174,0.438160589
9/16/2010,0.439327485,0.437188325
9/17/2010,0.447957839,0.436006742
9/20/2010,0.440822467,0.437013583
9/21/2010,0.470602468,0.437894566
9/22/2010,0.432178218,0.435733384
9/23/2010,0.43608455,0.434716971
9/24/2010,0.411642412,0.433309361
9/27/2010,0.437171524,0.434030537
9/28/2010,0.464269249,0.436330228
9/29/2010,0.44280532,0.435667674
9/30/2010,0.456590854,0.436517521
10/1/2010,0.41971297,0.436167411
10/4/2010,0.426161433,0.439756242
10/5/2010,0.436623125,0.440782469
10/6/2010,0.439565742,0.440864033
10/7/2010,0.442023541,0.440910236
10/8/2010,0.399888455,0.439547742
10/12/2010,0.486774839,0.442152278
10/13/2010,0.447424135,0.44166349
10/14/2010,0.44224008,0.440993335
10/15/2010,0.426981182,0.44037602
10/18/2010,0.421471173,0.439051687
10/19/2010,0.447004608,0.439360794
10/20/2010,0.441367265,0.437899034
10/21/2010,0.458980044,0.439239125
10/22/2010,0.43408025,0.43913891
10/25/2010,0.431659861,0.440139783
10/26/2010,0.451343837,0.440848398
10/27/2010,0.445135606,0.439891716
10/28/2010,0.414110429,0.438456972
10/29/2010,0.424729765,0.436863917
11/1/2010,0.440184049,0.437887471
11/2/2010,0.424664225,0.437812611
11/3/2010,0.439604963,0.437961703
11/4/2010,0.433317168,0.437649274
11/5/2010,0.416751012,0.436385647
11/8/2010,0.409968238,0.436889637
11/9/2010,0.437248877,0.434413339
11/10/2010,0.4423258,0.434158422
11/11/2010,0.134978229,0.418795329
11/12/2010,0.432478219,0.419070181
11/15/2010,0.443540892,0.420173667
11/16/2010,0.439069767,0.419776925
11/17/2010,0.434834123,0.419450268
11/18/2010,0.430033317,0.418002931
11/19/2010,0.423896104,0.417493724
11/22/2010,0.402825134,0.416051988
11/23/2010,0.432329936,0.415101293
11/24/2010,0.37037037,0.411363031
11/29/2010,0.429390681,0.412127044
11/30/2010,0.467936355,0.414287373
12/1/2010,0.449438202,0.414750081
12/2/2010,0.438311688,0.415432454
12/3/2010,0.414,0.414152206
12/6/2010,0.432031985,0.414087947
12/7/2010,0.4356367,0.415032231
12/8/2010,0.445965418,0.41683209
12/9/2010,0.454803597,0.417709826
12/10/2010,0.454760217,0.418331547
12/13/2010,0.448559671,0.434010619
12/14/2010,0.464657656,0.435619591
12/15/2010,0.462129776,0.436549035
12/16/2010,0.453601264,0.43727561
12/17/2010,0.424806576,0.436774232
12/20/2010,0.423637218,0.436454427
12/21/2010,0.442401676,0.437379706
12/22/2010,0.439431094,0.439210004
12/27/2010,0.367414051,0.43596421
12/28/2010,0.40386681,0.437639032
12/29/2010,0.382377859,0.435288391
12/30/2010,0.380428316,0.430912989
1/3/2011,0.419961887,0.429439173
1/4/2011,0.459639126,0.430505545
1/5/2011,0.446944576,0.432152774
1/6/2011,0.450867052,0.433094527
1/7/2011,0.442389403,0.433432162
1/10/2011,0.428001993,0.432533991
1/11/2011,0.440028902,0.431795256
1/12/2011,0.474525243,0.432783507
1/13/2011,0.445525292,0.432631788
1/14/2011,0.445758355,0.431686823
1/18/2011,0.452429843,0.431201827
1/19/2011,0.47337963,0.432190745
1/20/2011,0.457611019,0.433830967
1/21/2011,0.450985222,0.435198367
1/24/2011,0.463630026,0.436259785
1/25/2011,0.48946404,0.438761432
1/26/2011,0.467428571,0.443762158
1/27/2011,0.450265756,0.446082105
1/28/2011,0.436830835,0.448804754
1/31/2011,0.450381679,0.452302422
2/1/2011,0.434099437,0.4530093
2/2/2011,0.431806992,0.451617693
2/3/2011,0.452386781,0.451889803
2/4/2011,0.429075334,0.450800218
2/7/2011,0.45807379,0.451584437
2/8/2011,0.469750058,0.45367184
2/9/2011,0.46213004,0.454776897
2/10/2011,0.458868283,0.453994049
2/11/2011,0.430620826,0.453248826
2/14/2011,0.431055301,0.452513673
2/15/2011,0.447757796,0.452280071
2/16/2011,0.445203919,0.450871285
2/17/2011,0.461756374,0.451078553
2/18/2011,0.425916625,0.449825123
2/22/2011,0.469505434,0.450118894
2/23/2011,0.451695309,0.448230457
2/24/2011,0.459822499,0.447850153
2/25/2011,0.42688145,0.446680938
2/28/2011,0.43633728,0.44665626
3/1/2011,0.461787116,0.447226532
3/2/2011,0.452182442,0.448130682
3/3/2011,0.44417593,0.448749129
3/4/2011,0.429906542,0.447625117
3/7/2011,0.430238211,0.447683261
3/8/2011,0.448210476,0.447190096
3/9/2011,0.434953363,0.445450261
3/10/2011,0.436792917,0.444183405
3/11/2011,0.410810811,0.441780531
3/14/2011,0.427589593,0.441628969
3/15/2011,0.436877076,0.441920058
3/16/2011,0.433800808,0.441222209
3/17/2011,0.436544528,0.440789239
3/18/2011,0.43866171,0.439634506
3/21/2011,0.42805408,0.439741379
3/22/2011,0.449417675,0.438736991
3/23/2011,0.45106383,0.438705417
3/24/2011,0.469161959,0.43917239
3/25/2011,0.42547705,0.43910217
