currdate,vol.pct.all,vol.pct.ma.all,Short.vol.pct,Short.vol.pct.ma,YR5.vol.pct,YR5.vol.pct.ma,YR10.vol.pct,YR10.vol.pct.ma,Long.vol.pct,Long.vol.pct.ma
8/14/2009,0.541584495,0.593624574,0.440229483,0.61209019,0.552060009,0.584885833,0.549351417,0.591000861,0.539682063,0.58502527
8/17/2009,0.534317647,0.587679265,0.476943457,0.595159139,0.555349327,0.579010684,0.5428352,0.58935513,0.469502211,0.579243461
8/18/2009,0.60206925,0.591014399,0.49393108,0.582579088,0.615838326,0.583578506,0.614435299,0.596473754,0.559147414,0.578336033
8/19/2009,0.536541407,0.587933252,0.4348683,0.574686083,0.537430102,0.580748702,0.558350969,0.594961148,0.528024272,0.57197285
8/20/2009,0.581125561,0.586145172,0.566436963,0.566125254,0.582742758,0.580058666,0.575775329,0.594457772,0.61124409,0.569742493
8/21/2009,0.557874487,0.58366081,0.540839876,0.557920235,0.476638752,0.572594225,0.631770935,0.597359853,0.536542234,0.567152319
8/24/2009,0.515201422,0.580581027,0.527810265,0.550442498,0.489345973,0.571399599,0.526961519,0.594413769,0.534287713,0.562917674
8/25/2009,0.576334143,0.581108469,0.550850935,0.559863229,0.578277895,0.570333376,0.577300354,0.595541875,0.582605157,0.560247961
8/26/2009,0.544567666,0.579117132,0.585906965,0.56242197,0.543232956,0.569906352,0.564051517,0.592909415,0.434012615,0.553662141
8/27/2009,0.581669619,0.578335112,0.521611853,0.563790114,0.597736386,0.570989879,0.547793817,0.58840069,0.669582511,0.55820213
8/28/2009,0.507604271,0.573252587,0.683507033,0.56408486,0.481627152,0.565635227,0.477176534,0.581115241,0.569396682,0.557854704
8/31/2009,0.529046232,0.568559914,0.439316078,0.550129752,0.529775766,0.563349595,0.548430599,0.576462927,0.505788039,0.554066958
9/1/2009,0.552377085,0.565388683,0.451903795,0.539660365,0.572730553,0.560960498,0.532525579,0.572572249,0.636712964,0.556342765
