currdate,vol.pct.all,vol.pct.ma.all,Short.vol.pct,Short.vol.pct.ma,YR5.vol.pct,YR5.vol.pct.ma,YR10.vol.pct,YR10.vol.pct.ma,Long.vol.pct,Long.vol.pct.ma
1/2/2009,0.279541102,NA,0.243869528,NA,0.223871275,NA,0.275807792,NA,0.391523362,NA
1/5/2009,0.495527027,NA,0.404984259,NA,0.532106338,NA,0.49610201,NA,0.470614919,NA
1/6/2009,0.501719138,NA,0.420741182,NA,0.461705922,NA,0.543766461,NA,0.526827278,NA
1/7/2009,0.555683722,NA,0.493862271,NA,0.492868158,NA,0.574664242,NA,0.63195983,NA
1/8/2009,0.532012221,NA,0.517202384,NA,0.510820067,NA,0.557665891,NA,0.539528494,NA
1/9/2009,0.459907723,NA,0.561612398,NA,0.408311365,NA,0.475215938,NA,0.471903874,NA
1/12/2009,0.525219713,NA,0.537117242,NA,0.49808856,NA,0.509092529,NA,0.585990174,NA
1/13/2009,0.530981694,NA,0.387265946,NA,0.475087184,NA,0.583250278,NA,0.581924089,NA
1/14/2009,0.517522742,NA,0.409856516,NA,0.49742684,NA,0.539431174,NA,0.571131119,NA
1/15/2009,0.529714053,NA,0.484727187,NA,0.52095943,NA,0.435215502,NA,0.611934831,NA
1/16/2009,0.45945462,NA,0.390499723,NA,0.47146621,NA,0.388998754,NA,0.576949352,NA
1/20/2009,0.468979476,NA,0.375549462,NA,0.397219336,NA,0.514813846,NA,0.564088837,NA
1/21/2009,0.552030939,NA,0.50182578,NA,0.562299181,NA,0.525198695,NA,0.587195178,NA
1/22/2009,0.538609319,NA,0.570211961,NA,0.512190481,NA,0.556750199,NA,0.537825026,NA
1/23/2009,0.521314433,NA,0.422855231,NA,0.50031319,NA,0.495022971,NA,0.596646943,NA
1/26/2009,0.468388367,NA,0.383480012,NA,0.444425562,NA,0.53392211,NA,0.450468125,NA
1/27/2009,0.533645327,NA,0.592959056,NA,0.52578637,NA,0.480787149,NA,0.582183439,NA
1/28/2009,0.540625708,NA,0.553765829,NA,0.530613477,NA,0.532796418,NA,0.558951321,NA
1/29/2009,0.531686861,NA,0.528148392,NA,0.562757246,NA,0.498374642,NA,0.520668125,NA
1/30/2009,0.544361646,0.504346292,0.605847575,0.469319097,0.502783917,0.481555005,0.523933144,0.502040487,0.583347077,0.54708307
2/2/2009,0.451099663,0.51292422,0.341777867,0.474214514,0.476838993,0.494203391,0.407539516,0.508627073,0.502143907,0.552614097
2/3/2009,0.543203708,0.515308054,0.432864499,0.475608526,0.589587096,0.497077429,0.519241329,0.509784039,0.543453967,0.556256049
2/4/2009,0.53705902,0.517075048,0.436732925,0.476408113,0.563338135,0.50215904,0.520108526,0.508601143,0.550552671,0.557442319
2/5/2009,0.577087314,0.518145227,0.549496007,0.4791898,0.527565781,0.503893921,0.617872583,0.51076156,0.591887804,0.555438718
2/6/2009,0.511308105,0.517110022,0.508838015,0.478771581,0.455771509,0.501141493,0.514279267,0.508592228,0.574667142,0.55719565
2/9/2009,0.495529517,0.518891111,0.481365752,0.474759249,0.430702665,0.502261058,0.491173042,0.509390084,0.598152367,0.563508075
2/10/2009,0.545821003,0.519921176,0.518542366,0.473830505,0.496605196,0.50218689,0.578977774,0.512884346,0.578707829,0.563143957
2/11/2009,0.515854913,0.519164837,0.533276382,0.481131027,0.527923333,0.504828697,0.522653715,0.509854518,0.477285546,0.55791203
2/12/2009,0.542582895,0.520417844,0.533825464,0.487329474,0.503105552,0.505112633,0.544560953,0.510111007,0.589851394,0.558848044
2/13/2009,0.453796961,0.51662199,0.373210133,0.481753622,0.405459238,0.499337623,0.528841283,0.514792296,0.48513456,0.552508031
2/17/2009,0.431651921,0.515231855,0.497842973,0.487120784,0.422909532,0.49690979,0.470236369,0.518854176,0.361578338,0.54173948
2/18/2009,0.536000252,0.518582894,0.550845736,0.495885598,0.506479253,0.502372785,0.527447578,0.519485863,0.584621516,0.542766114
2/19/2009,0.527252591,0.517343976,0.616349352,0.501611776,0.509369395,0.499726296,0.506421641,0.51854701,0.54517865,0.540665287
2/20/2009,0.500614646,0.515444243,0.445035211,0.495352939,0.495095215,0.498871533,0.513065112,0.516362756,0.521972252,0.539872649
2/23/2009,0.47994625,0.513375833,0.389630158,0.493691685,0.513180501,0.499514898,0.428434485,0.513033332,0.535737145,0.536827159
2/24/2009,0.518689926,0.515890911,0.577390193,0.503387194,0.475281176,0.501057679,0.527227802,0.512698616,0.555761714,0.542091838
2/25/2009,0.543193035,0.516368297,0.596207445,0.503549614,0.511116234,0.500324172,0.522024879,0.514760503,0.594894702,0.542727401
2/26/2009,0.542943686,0.516484196,0.652033084,0.508462976,0.513666108,0.499476804,0.518774088,0.514059386,0.58350329,0.543955
2/27/2009,0.523945701,0.516097138,0.50819183,0.507465148,0.51192404,0.496935143,0.527981526,0.515539731,0.544897105,0.545166449
3/2/2009,0.452591069,0.511508609,0.527975513,0.503571545,0.430076738,0.493299785,0.391597538,0.50892295,0.562913114,0.544144751
3/3/2009,0.548014837,0.516354368,0.55523563,0.514244433,0.565932224,0.497754446,0.542065375,0.515649243,0.520907877,0.545082949
3/4/2009,0.531359557,0.51576216,0.590923906,0.522147404,0.558885898,0.496219386,0.483270121,0.513850683,0.517726996,0.543796601
3/5/2009,0.55255059,0.516536739,0.677103218,0.534165918,0.519037403,0.49400435,0.567461128,0.516218313,0.529514908,0.542744712
3/6/2009,0.519985132,0.513681629,0.509382691,0.532160253,0.536303785,0.49444125,0.523650512,0.511507209,0.481045372,0.537202591
3/9/2009,0.466112067,0.511421828,0.554746436,0.534455674,0.483763844,0.495840867,0.415744901,0.506580491,0.464458446,0.531692156
3/10/2009,0.503255771,0.51180814,0.666425753,0.543708674,0.524092085,0.500510338,0.456503211,0.504847,0.426348997,0.523101988
3/11/2009,0.524580186,0.510746099,0.607740928,0.548168602,0.50411287,0.500885721,0.510165954,0.501406408,0.545398138,0.521436503
3/12/2009,0.555365314,0.512721619,0.64921214,0.55396539,0.53268393,0.501123751,0.524880701,0.501517758,0.592156951,0.527180073
3/13/2009,0.505509155,0.510867932,0.454996116,0.550023922,0.486222399,0.500279593,0.522731971,0.500426309,0.531790634,0.524277035
3/16/2009,0.505859817,0.513471075,0.505269889,0.55662691,0.504843997,0.505248831,0.513530525,0.499660771,0.496503111,0.524845463
3/17/2009,0.488665295,0.516321744,0.50093076,0.556781299,0.431242842,0.505665497,0.518105696,0.502054237,0.562761734,0.534904633
3/18/2009,0.517663942,0.515404928,0.509045722,0.554691299,0.503261026,0.505504586,0.551365211,0.503250119,0.484865109,0.529916812
3/19/2009,0.467377003,0.512411149,0.500286554,0.548888159,0.429453722,0.501508802,0.480351522,0.501946613,0.500599737,0.527687867
3/20/2009,0.448879122,0.509824373,0.40789835,0.547031316,0.424688389,0.497988461,0.475329935,0.500059854,0.480521772,0.525615343
3/23/2009,0.450412956,0.508347708,0.363414016,0.545720509,0.419827494,0.49332081,0.443765117,0.500826386,0.536819118,0.525669441
3/24/2009,0.532829487,0.509054686,0.558855121,0.544793755,0.518966033,0.495505053,0.512911723,0.500110582,0.568385967,0.526300654
3/25/2009,0.512917477,0.507540908,0.5438405,0.542175408,0.487651852,0.494331834,0.475542149,0.497786445,0.595752904,0.526343564
3/26/2009,0.537901647,0.507288806,0.55311122,0.537229315,0.553845404,0.496340799,0.481978439,0.495946663,0.585581784,0.526447489
3/27/2009,0.468981577,0.5045406,0.487609629,0.536200205,0.42612456,0.492050825,0.463455839,0.492720378,0.565203791,0.527462823
3/30/2009,0.433118792,0.503566986,0.453834233,0.532493141,0.417518689,0.491422922,0.411104842,0.493695744,0.4962505,0.524129692
3/31/2009,0.492723332,0.500802411,0.553681695,0.532415444,0.466822501,0.486467436,0.493975179,0.491291234,0.508396233,0.52350411
4/1/2009,0.490739082,0.498771387,0.439303763,0.524834437,0.47276442,0.482161362,0.49922787,0.492089121,0.520195439,0.523627532
4/2/2009,0.533428222,0.497815269,0.633596527,0.522659102,0.470502549,0.47973462,0.544216486,0.490926889,0.575832318,0.525943403
4/3/2009,0.47741157,0.495686591,0.571600139,0.525769975,0.489705514,0.477404706,0.459693594,0.487729043,0.427156947,0.523248981
4/6/2009,0.491871006,0.496974538,0.536889637,0.524877135,0.485980273,0.477515527,0.454644139,0.489674005,0.535543576,0.526803238
4/7/2009,0.507199728,0.497171736,0.568181775,0.519964936,0.497812979,0.476201572,0.482918261,0.490994758,0.536301746,0.532300875
4/8/2009,0.474400844,0.494662769,0.469404872,0.513048133,0.424157847,0.472203821,0.466506708,0.488811795,0.554411813,0.532751559
4/9/2009,0.430612083,0.488425107,0.56847485,0.509011268,0.390547083,0.465096979,0.447352528,0.484935387,0.432696847,0.524778554
4/14/2009,0.534864496,0.489892874,0.491099388,0.510816432,0.516685106,0.466620114,0.542609333,0.485929255,0.570373394,0.526707692
4/15/2009,0.521781784,0.490688972,0.348526869,0.502979281,0.486867199,0.465721274,0.562998782,0.488402668,0.5567408,0.529719576
4/16/2009,0.495762288,0.491043822,0.524652762,0.504165381,0.482135276,0.468265896,0.511551852,0.488074975,0.486010079,0.525881994
4/17/2009,0.553943511,0.4928578,0.566801239,0.507053157,0.514890346,0.468847362,0.564075816,0.488710506,0.594701679,0.531373822
4/20/2009,0.503726879,0.494675294,0.546948768,0.509386268,0.512365895,0.47299297,0.415482764,0.485467068,0.59397429,0.53604255
4/21/2009,0.5701778,0.500740228,0.522146825,0.515098691,0.577232445,0.480620173,0.573734483,0.490387295,0.567989808,0.540415952
4/22/2009,0.546617241,0.505550442,0.616918143,0.527773898,0.544067254,0.486832161,0.570459939,0.496722036,0.48218533,0.537684262
4/23/2009,0.522677038,0.50504282,0.553162889,0.527489286,0.522617087,0.487014714,0.4949935,0.495826125,0.546525533,0.536591241
4/24/2009,0.512244799,0.505009186,0.46015237,0.52330488,0.48514534,0.486889388,0.530339805,0.498566008,0.546068035,0.534106997
4/27/2009,0.465648753,0.501396541,0.485593038,0.519928971,0.433381473,0.480866192,0.443562606,0.496645216,0.540070197,0.531831418
4/28/2009,0.539801237,0.504937524,0.619893378,0.526543158,0.527800831,0.485950005,0.530271454,0.499985997,0.54300654,0.530721555
4/29/2009,0.511764499,0.50886981,0.555229947,0.531612944,0.512956651,0.490721903,0.51147832,0.505004671,0.491201138,0.530469087
4/30/2009,0.51402352,0.509934819,0.550438945,0.531450806,0.449176504,0.489839604,0.577399087,0.509175866,0.471539545,0.528626253
5/1/2009,0.504616622,0.510628696,0.411281276,0.530049682,0.470734549,0.48973811,0.536713473,0.511050147,0.534147929,0.529323877
5/5/2009,0.56290093,0.512102331,0.457536746,0.521246693,0.487910009,0.490608483,0.594613838,0.513570014,0.63644076,0.532354299
5/6/2009,0.540408434,0.515252175,0.569441868,0.521138779,0.518532273,0.492049821,0.545959746,0.517883322,0.556950863,0.538843995
5/7/2009,0.53407634,0.517362441,0.474449813,0.518016788,0.493958966,0.492448756,0.577677638,0.524034997,0.529319992,0.538532816
5/8/2009,0.51999822,0.518002366,0.532903953,0.516252897,0.441519232,0.489634068,0.559253383,0.527851753,0.556340164,0.539534737
5/11/2009,0.484959163,0.518530282,0.534349858,0.519500146,0.398802051,0.488366279,0.546108993,0.531831867,0.485865569,0.536107425
5/12/2009,0.545311083,0.524265232,0.482914608,0.515222134,0.481982182,0.492938033,0.539758208,0.536452151,0.657769299,0.547361047
5/13/2009,0.548771744,0.524960594,0.534431244,0.517388727,0.484512888,0.491329423,0.59679844,0.539161606,0.577537691,0.547719262
5/14/2009,0.527344657,0.525238738,0.440747454,0.521999756,0.488547262,0.491413426,0.576741066,0.539848721,0.523847818,0.546074613
5/15/2009,0.46472267,0.523686757,0.371358473,0.514335042,0.427783396,0.488695832,0.498164104,0.539179333,0.495579655,0.546553092
5/18/2009,0.47074222,0.519526692,0.497083064,0.510849133,0.454801291,0.485691379,0.46724344,0.534337714,0.489764431,0.541306229
5/19/2009,0.548138012,0.521747249,0.448360848,0.505919737,0.546948537,0.487420511,0.555310693,0.541329111,0.591492246,0.541182127
5/20/2009,0.567663568,0.521621538,0.541612551,0.506893023,0.558368462,0.486477312,0.575581968,0.541421485,0.578058148,0.541685544
5/21/2009,0.539141334,0.521247742,0.519321461,0.502013189,0.532444138,0.485896156,0.556126492,0.540704813,0.528278834,0.543990219
5/22/2009,0.442241154,0.517225948,0.448768852,0.496793487,0.465369222,0.483033763,0.434933349,0.537701805,0.406439746,0.53698593
5/26/2009,0.46624217,0.514925817,0.414829747,0.494527356,0.441236736,0.480838333,0.487606845,0.535565157,0.496026255,0.534483841
5/27/2009,0.5794844,0.520617599,0.514068783,0.495951144,0.567110517,0.487524785,0.61524217,0.544149135,0.550077227,0.534984192
5/28/2009,0.547821781,0.521018626,0.503194664,0.490116208,0.495705035,0.485919995,0.528443433,0.544057734,0.66911987,0.541289859
5/29/2009,0.519655378,0.52141317,0.545923928,0.489650907,0.51028829,0.485786577,0.537153864,0.545341512,0.502092569,0.541834431
6/1/2009,0.511063691,0.521265179,0.540297927,0.489143856,0.467669462,0.486711225,0.531360635,0.543039589,0.531065379,0.544810722
6/2/2009,0.544741709,0.523271433,0.468295714,0.491994578,0.558023224,0.491075659,0.545648527,0.543486342,0.55176447,0.545691549
6/3/2009,0.533649801,0.521808876,0.46340696,0.492288089,0.502686576,0.491814487,0.550118452,0.541261572,0.579147093,0.542826866
