currdate,vol.pct.all,vol.pct.ma.all,TOP.vol.pct,TOP.vol.pct.ma,OUT.vol.pct,OUT.vol.pct.ma
4/22/2010,0.461527024,0.427347985,0.736198781,0.716087508,0.38434591,0.385560184
4/23/2010,0.394344183,0.424780648,0.817341699,0.723733526,0.359661678,0.382870798
4/26/2010,0.399335771,0.424376858,0.707880268,0.721381135,0.363179939,0.381744915
4/27/2010,0.398418668,0.425624734,0.679192956,0.730340783,0.340284805,0.3801403
4/28/2010,0.460331095,0.427529307,0.719445195,0.729476062,0.41349021,0.380745031
4/29/2010,0.424222673,0.426935454,0.675353941,0.731836863,0.377723056,0.378997053
4/30/2010,0.436219718,0.429703071,0.728505594,0.734495278,0.357310617,0.378924066
5/3/2010,0.400687058,0.43026652,0.66043925,0.728540904,0.347364758,0.378406007
5/4/2010,0.433058446,0.429822023,0.701147278,0.721976377,0.386238391,0.377395614
5/5/2010,0.465062297,0.431495465,0.782112415,0.727830674,0.404299647,0.377841167
5/6/2010,0.466669966,0.433417831,0.730700045,0.730928228,0.365859725,0.376394947
5/7/2010,0.46635243,0.436615238,0.694486171,0.721697899,0.406488489,0.378197545
5/10/2010,0.45035205,0.436868093,0.735511968,0.720418914,0.365819892,0.37562747
5/11/2010,0.417808096,0.435874279,0.604586304,0.716456317,0.384494698,0.375142541
5/12/2010,0.466742773,0.438294739,0.749292632,0.714063718,0.401759183,0.376697808
5/13/2010,0.458578755,0.439841537,0.750589977,0.717890502,0.413294809,0.378614917
5/14/2010,0.398501179,0.437373356,0.784727362,0.71988985,0.344792214,0.378614749
5/17/2010,0.390232129,0.434552917,0.782383258,0.722563759,0.359298167,0.378129635
5/18/2010,0.452878103,0.434798898,0.733051633,0.722925662,0.4027623,0.379576618
5/19/2010,0.468353694,0.435483805,0.779520996,0.727623386,0.417869876,0.379816918
5/20/2010,0.460756497,0.435445279,0.800745745,0.730850734,0.392360246,0.380217635
5/21/2010,0.461441842,0.438800162,0.695499032,0.724758601,0.419309545,0.383200028
5/24/2010,0.358375083,0.436752128,0.555821331,0.717155654,0.343612929,0.382221678
5/25/2010,0.455863226,0.439624355,0.64755425,0.715573719,0.422382454,0.38632656
5/26/2010,0.475148454,0.440365223,0.874173985,0.723310158,0.3830241,0.384803255
5/27/2010,0.522404685,0.445274324,0.774940716,0.728289497,0.449647758,0.38839949
6/1/2010,0.410025517,0.443964614,0.727613057,0.72824487,0.384348361,0.389751377
6/2/2010,0.469468312,0.447403677,0.679923384,0.729219077,0.430738381,0.393920058
6/3/2010,0.452425621,0.448372035,0.727589009,0.730541163,0.39099151,0.394157714
6/4/2010,0.439413879,0.447089615,0.742849097,0.728577998,0.375811795,0.392733322
6/7/2010,0.419400525,0.444726142,0.832118052,0.733648898,0.411662907,0.395023481
6/8/2010,0.474788106,0.445147926,0.810467704,0.739447975,0.425852251,0.395991669
6/9/2010,0.495129963,0.447386822,0.805025968,0.742923675,0.417601647,0.398580756
6/10/2010,0.518326741,0.452412754,0.812382078,0.753313463,0.383341439,0.398523094
6/11/2010,0.484220906,0.453286661,0.750559749,0.753376819,0.413405997,0.399105434
6/14/2010,0.457890665,0.453252256,0.780781849,0.754886413,0.407711196,0.398826254
6/15/2010,0.536446715,0.460149533,0.820049364,0.756652513,0.459467922,0.404560039
6/16/2010,0.521278043,0.466701829,0.824101533,0.758738427,0.426142548,0.407902258
6/17/2010,0.501755949,0.469145721,0.723646569,0.758268173,0.429840024,0.409256144
6/18/2010,0.410430828,0.466249578,0.624842914,0.750534269,0.379040479,0.407314674
6/21/2010,0.389130695,0.462668288,0.750675233,0.748030744,0.348899673,0.405141646
6/22/2010,0.512629201,0.465227656,0.76464415,0.751488,0.455664505,0.406959394
6/23/2010,0.448462368,0.46973202,0.689516011,0.758172734,0.413282894,0.410442892
6/24/2010,0.428492768,0.468363497,0.717770731,0.761683558,0.403302524,0.409488895
6/25/2010,0.420950375,0.465653593,0.733756531,0.754662685,0.386706679,0.409673024
6/28/2010,0.445008464,0.461783782,0.768832056,0.754357252,0.395258411,0.406953557
6/29/2010,0.444965905,0.463530801,0.683179463,0.752135572,0.401024353,0.407787357
6/30/2010,0.442144946,0.462164633,0.717783289,0.754028568,0.409703706,0.406735623
7/1/2010,0.487806984,0.463933701,0.73911103,0.754604669,0.438754187,0.409123757
7/2/2010,0.309879101,0.457456962,0.490306845,0.741977556,0.290331779,0.404849756
7/6/2010,0.413958574,0.457184865,0.706995558,0.735721431,0.385569,0.403545061
7/7/2010,0.403986859,0.453644802,0.414253821,0.715910737,0.402828356,0.402393866
7/8/2010,0.449426267,0.451359618,0.661936263,0.708756252,0.401177499,0.401572658
7/9/2010,0.367847656,0.443835663,0.780139369,0.707144116,0.323383751,0.398574774
7/12/2010,0.420536728,0.440651454,0.726964871,0.705964372,0.366632716,0.39623611
7/13/2010,0.457521812,0.440633012,0.750976758,0.704474118,0.387039546,0.395202527
7/14/2010,0.438460745,0.435733713,0.691776173,0.698060458,0.39214274,0.391836268
7/15/2010,0.44639704,0.431989663,0.687799561,0.69124536,0.403052305,0.390681756
7/16/2010,0.412387324,0.427521232,0.761968665,0.693161465,0.359339829,0.387156747
7/19/2010,0.368565102,0.425427946,0.756419415,0.69974029,0.33604811,0.385007128
7/20/2010,0.407289357,0.426335879,0.793507571,0.701881907,0.345851436,0.384854716
7/21/2010,0.439037465,0.422656292,0.678553325,0.697577365,0.382656596,0.381204321
7/22/2010,0.513616102,0.425913979,0.81218885,0.703711007,0.406049028,0.380842628
7/23/2010,0.401608588,0.42456977,0.86141595,0.710893268,0.334041219,0.377379562
7/26/2010,0.402068667,0.423625684,0.682587213,0.708334802,0.344167226,0.37525259
7/27/2010,0.479312314,0.425340877,0.755661611,0.70767628,0.383161073,0.374647723
7/28/2010,0.44793936,0.42548955,0.74558265,0.710796439,0.39115315,0.374154163
7/29/2010,0.475787148,0.42717166,0.761284962,0.712971523,0.378398361,0.372588895
7/30/2010,0.381781788,0.4218704,0.642423424,0.708137143,0.35262265,0.368282318
8/2/2010,0.446132746,0.428683082,0.79994789,0.723619195,0.356932946,0.371612377
8/3/2010,0.47913032,0.431941669,0.785765252,0.72755768,0.380362994,0.371352077
8/4/2010,0.429619726,0.433223313,0.719752966,0.742832637,0.354997837,0.368960551
8/5/2010,0.424675778,0.431985788,0.622718097,0.740871729,0.370094089,0.36740638
8/6/2010,0.379104491,0.43254863,0.79341544,0.741535532,0.30960177,0.366717281
8/9/2010,0.388906145,0.430967101,0.666615923,0.738518085,0.37265392,0.367018341
8/10/2010,0.457661263,0.430974073,0.749343711,0.738436432,0.37184852,0.36625879
8/11/2010,0.421406013,0.430121337,0.702587395,0.738976994,0.366120662,0.364957686
8/12/2010,0.420861612,0.428844565,0.659945809,0.737584306,0.379497046,0.363779923
8/13/2010,0.401747987,0.428312599,0.665252035,0.732748474,0.361593426,0.363892603
8/16/2010,0.386938949,0.429231291,0.599741656,0.724914586,0.366222027,0.365401299
8/17/2010,0.430746779,0.430404162,0.71804343,0.721141379,0.379626248,0.367090039
8/18/2010,0.405006827,0.42870263,0.667271462,0.720577286,0.374441118,0.366679266
8/19/2010,0.413496144,0.423696632,0.735186469,0.716727167,0.349622159,0.363857922
8/20/2010,0.394253872,0.423328896,0.891808268,0.718246783,0.347165608,0.364514142
8/23/2010,0.34327632,0.420389279,0.783469688,0.723290907,0.305209534,0.362566257
8/24/2010,0.429222545,0.417884791,0.729525501,0.721984101,0.384519332,0.36263417
8/25/2010,0.454601211,0.418217883,0.78857071,0.724133504,0.411696628,0.363661344
8/26/2010,0.403286029,0.414592827,0.63919196,0.718028854,0.380191811,0.363751016
8/27/2010,0.370518595,0.414029668,0.500032919,0.710909329,0.355590471,0.363899407
8/30/2010,0.327841335,0.408115097,0.50404003,0.696113936,0.318236991,0.36196461
8/31/2010,0.430233777,0.40567027,0.661365003,0.689893923,0.385211861,0.362207053
9/1/2010,0.402127987,0.404295683,0.702831557,0.689047853,0.360769611,0.362495642
9/2/2010,0.4278212,0.404452954,0.523386457,0.684081271,0.410229054,0.36450239
9/3/2010,0.332905108,0.402142985,0.528097022,0.67081535,0.325708824,0.365307742
9/7/2010,0.351480845,0.40027172,0.578210224,0.666395065,0.325761954,0.362963144
9/8/2010,0.46167304,0.400472309,0.731351574,0.665495458,0.393693942,0.364055415
9/9/2010,0.484622296,0.403633123,0.740095999,0.667370889,0.432201502,0.367359457
9/10/2010,0.420605975,0.403620341,0.760623311,0.672404764,0.366545596,0.366711885
9/13/2010,0.429797848,0.405022834,0.711443326,0.674714328,0.388314133,0.36804792
9/14/2010,0.442902772,0.407821025,0.73719572,0.681587032,0.386537124,0.369063675
9/15/2010,0.434178515,0.407992612,0.809927417,0.686181231,0.385480819,0.369356404
9/16/2010,0.449574413,0.410220991,0.723964101,0.689015863,0.405407676,0.370904731
9/17/2010,0.395006815,0.409296525,0.611304466,0.682821763,0.373829036,0.372115075
9/20/2010,0.374773236,0.408322493,0.800670717,0.678264885,0.34924206,0.372218898
9/21/2010,0.455678673,0.413942611,0.677005061,0.672941654,0.42120891,0.378018867
9/22/2010,0.415256185,0.413244293,0.724837897,0.672707274,0.361680005,0.3768769
9/23/2010,0.411271587,0.411077812,0.705353047,0.66854639,0.359949793,0.374289559
9/24/2010,0.402412061,0.411034113,0.669427693,0.670058177,0.372168517,0.373888394
9/27/2010,0.393382911,0.412177329,0.687538426,0.679433452,0.376624711,0.374940106
9/28/2010,0.412022937,0.416386409,0.695266753,0.688994789,0.383582464,0.378207379
9/29/2010,0.46400527,0.418074984,0.760973325,0.693975205,0.415952647,0.379744419
9/30/2010,0.400666301,0.418001899,0.675526733,0.692609964,0.348558127,0.379133845
10/1/2010,0.347095517,0.413965615,0.599118421,0.696396562,0.322725654,0.374758675
10/4/2010,0.397581557,0.417199438,0.695381552,0.704760788,0.373576274,0.377152047
10/5/2010,0.444601082,0.42185545,0.742433941,0.712971974,0.39128255,0.380428077
10/6/2010,0.445505593,0.421047077,0.754112062,0.714109998,0.372707073,0.379378733
10/7/2010,0.432128542,0.41842239,0.648610422,0.70953572,0.383449289,0.376941123
10/8/2010,0.350107639,0.414897473,0.655462974,0.704277703,0.322251555,0.374726421
10/12/2010,0.412992179,0.414057189,0.675948959,0.702502984,0.388749095,0.374748169
10/13/2010,0.389327047,0.411378403,0.688041091,0.700045253,0.35377945,0.373110285
10/14/2010,0.471903761,0.413264665,0.771174638,0.698107614,0.368626233,0.372267556
10/15/2010,0.394191363,0.410495513,0.69793232,0.696806025,0.346773997,0.369335872
10/18/2010,0.382666011,0.409878473,0.633064988,0.697894051,0.347778513,0.368033346
10/19/2010,0.4499862,0.413639121,0.718004226,0.693760726,0.379762977,0.369559392
10/20/2010,0.431685565,0.412439465,0.708195221,0.695320234,0.362889394,0.366643416
10/21/2010,0.435401005,0.413446706,0.847049968,0.701430838,0.372206718,0.367169752
10/22/2010,0.375012608,0.411633758,0.636616968,0.697994034,0.318018476,0.365073186
10/25/2010,0.34415598,0.408720953,0.624398974,0.695742598,0.314992557,0.362214388
10/26/2010,0.460948092,0.412099213,0.747940278,0.698762691,0.396179981,0.363192151
10/27/2010,0.438920367,0.413444084,0.791919562,0.703595331,0.377294961,0.362877776
10/28/2010,0.379606919,0.409224166,0.682259301,0.69965963,0.342810275,0.359220657
10/29/2010,0.421258875,0.410253795,0.7186028,0.701813433,0.357818802,0.359683691
11/1/2010,0.406103279,0.413204183,0.762297275,0.709972376,0.360323733,0.361563595
11/2/2010,0.418363509,0.414243281,0.646376257,0.707522111,0.376452432,0.361707403
11/3/2010,0.423152235,0.413170838,0.727976613,0.706799245,0.353818716,0.359834211
11/4/2010,0.442121063,0.413001612,0.68473432,0.703330358,0.364766342,0.359437175
11/5/2010,0.420289988,0.412409684,0.646544121,0.703227043,0.344079962,0.357468708
11/8/2010,0.367589144,0.41328376,0.659949681,0.703451378,0.32265591,0.357488926
11/9/2010,0.451578702,0.415213086,0.74058056,0.706682958,0.371810924,0.356642018
11/10/2010,0.453055722,0.418399519,0.669871752,0.705774491,0.396790165,0.358792553
11/11/2010,0.0839334,0.399001001,NA,0.702332378,0.0839334,0.344557912
11/12/2010,0.360531918,0.397318029,0.706194108,0.702767209,0.310284938,0.342733459
11/15/2010,0.377439046,0.397056681,0.716685042,0.707168265,0.346696934,0.34267938
11/16/2010,0.409545937,0.395034668,0.774701012,0.710152306,0.361866232,0.341784543
11/17/2010,0.38066343,0.392483561,0.730935565,0.711349166,0.363676497,0.341823898
11/18/2010,0.397954326,0.390611227,0.740597911,0.705746426,0.34733661,0.340580392
11/19/2010,0.391129607,0.391417077,0.692890121,0.708708171,0.357559185,0.342557428
11/22/2010,0.348650892,0.391641823,0.812990723,0.718634053,0.320574985,0.342836549
11/23/2010,0.38063916,0.387626376,0.691378791,0.715657132,0.360011097,0.341028105
11/24/2010,0.317829095,0.381571812,0.958408241,0.724419694,0.309697134,0.337648214
11/29/2010,0.383155485,0.381749241,0.631474894,0.721746831,0.363223431,0.338668871
11/30/2010,0.415557951,0.381464194,0.690896046,0.720288581,0.356294847,0.338592674
12/1/2010,0.424354593,0.38237676,0.652860938,0.714528773,0.369811077,0.339067041
12/2/2010,0.425326392,0.382724904,0.697741609,0.717232213,0.349705788,0.337729709
12/3/2010,0.402489127,0.381691749,0.706896187,0.716122717,0.345354841,0.337306515
12/6/2010,0.429646355,0.381068014,0.794371855,0.721893113,0.38982224,0.33855931
12/7/2010,0.447868843,0.382446956,0.705016507,0.724970607,0.384456407,0.340578132
12/8/2010,0.443710653,0.386253032,0.690158613,0.726560551,0.38736697,0.343813685
12/9/2010,0.407654222,0.384056808,0.675233239,0.723121219,0.358151705,0.343130724
12/10/2010,0.412826603,0.382045352,0.79411857,0.729660525,0.33665404,0.340123918
12/13/2010,0.397279123,0.397712638,0.679086793,0.727131838,0.355568198,0.353705658
12/14/2010,0.416541519,0.400513118,0.747314861,0.729187876,0.353451088,0.355863965
12/15/2010,0.389052218,0.401093777,0.682043187,0.727455783,0.346854709,0.355871854
12/16/2010,0.433899945,0.402311477,0.755236384,0.726482552,0.381644059,0.356860745
12/17/2010,0.393456485,0.40295113,0.699489381,0.724910243,0.350686033,0.356211222
12/20/2010,0.333816441,0.399744235,0.748940652,0.72532738,0.311698751,0.354429329
12/21/2010,0.386899414,0.399532726,0.645391085,0.722952428,0.359669903,0.354534865
12/22/2010,0.36075297,0.40013783,0.643912763,0.71449853,0.335838534,0.355298043
12/27/2010,0.305399767,0.39637586,NA,0.715715358,0.305399767,0.352567476
12/28/2010,0.357592739,0.398364042,0.931464069,0.714297244,0.325943093,0.353379774
12/29/2010,0.299089002,0.394160718,0.65401907,0.715483779,0.293820025,0.349909604
12/30/2010,0.321406005,0.389453121,NA,0.716849765,0.321406005,0.348165162
1/3/2011,0.393429821,0.387906882,0.770048721,0.723360197,0.347279282,0.347038572
1/4/2011,0.407273656,0.387004245,0.555556638,0.715461032,0.37709828,0.348408196
1/5/2011,0.465012343,0.390130406,0.775339584,0.719263443,0.396250487,0.350952979
1/6/2011,0.443943688,0.390845273,0.706992793,0.714409051,0.389044053,0.350914069
1/7/2011,0.391790082,0.388041335,0.814376218,0.72048459,0.354160507,0.349399274
1/10/2011,0.342831523,0.382997378,0.496635942,0.709733331,0.337975819,0.346929717
1/11/2011,0.40876344,0.383052839,0.687703701,0.710426134,0.371689392,0.347606601
1/12/2011,0.593951866,0.392109102,0.79984831,0.710744453,0.567758242,0.359161811
1/13/2011,0.432763604,0.393883326,0.678826981,0.710730019,0.394319141,0.361099358
1/14/2011,0.409837766,0.393548139,0.642083738,0.704883845,0.378503031,0.362351956
1/18/2011,0.411763947,0.394683725,0.739953774,0.7081011,0.36596465,0.363307453
1/19/2011,0.425856297,0.394281543,0.729813866,0.706688738,0.382562511,0.363353375
1/20/2011,0.465891027,0.39790327,0.740328546,0.708957581,0.383099013,0.364974024
1/21/2011,0.430859771,0.402755436,0.70761124,0.706661502,0.369267969,0.367852485
1/24/2011,0.432054296,0.40501318,0.747554131,0.712337227,0.376240586,0.368681019
1/25/2011,0.431093738,0.408530219,0.735485881,0.717424622,0.381728487,0.370975517
1/26/2011,0.468388243,0.416679643,0.767921581,0.720082357,0.41200904,0.376305981
1/27/2011,0.433445515,0.420472281,0.87156078,0.716929552,0.380984191,0.379058036
1/28/2011,0.393824209,0.425209042,0.66993868,0.717767427,0.356263412,0.382180205
1/31/2011,0.392897948,0.428783639,0.67008302,0.715383206,0.358461989,0.384033004
2/1/2011,0.410679768,0.429646136,0.717870528,0.712774297,0.364194259,0.384878753
2/2/2011,0.430261283,0.430795518,0.680661396,0.719029534,0.37432113,0.384739895
2/3/2011,0.44584415,0.429837108,0.782031665,0.719364139,0.395536068,0.384704174
2/4/2011,0.421475363,0.428713692,0.711669855,0.719597992,0.362153884,0.383359666
2/7/2011,0.438245023,0.431036439,0.800521408,0.718905251,0.396019967,0.385452639
2/8/2011,0.452616655,0.436525695,0.735210308,0.730833969,0.37883971,0.387495834
2/9/2011,0.476495308,0.439912289,0.797648766,0.736331223,0.405838108,0.389203269
2/10/2011,0.453080832,0.432868737,0.785307082,0.735604161,0.39758048,0.380694381
2/11/2011,0.433339125,0.432897513,0.862987045,0.744812165,0.387088249,0.380332837
2/14/2011,0.382336039,0.431522427,0.782215276,0.751818741,0.353140005,0.379064685
2/15/2011,0.436600626,0.432764261,0.740836315,0.751862868,0.378989665,0.379715936
2/16/2011,0.416703046,0.432306598,0.769576252,0.753850988,0.380001265,0.379587874
2/17/2011,0.417191893,0.429871642,0.640988588,0.74888399,0.385612853,0.379713566
2/18/2011,0.365560627,0.426606684,0.742651484,0.750636002,0.335018603,0.378001097
2/22/2011,0.418298745,0.425918907,0.73978974,0.750247783,0.378352237,0.37810668
2/23/2011,0.391263203,0.42392738,0.789493871,0.752948182,0.342837553,0.376162133
2/24/2011,0.456199063,0.423317921,0.754723058,0.752288256,0.400925845,0.375607974
2/25/2011,0.365638022,0.419927546,0.589682926,0.738194363,0.342531829,0.373685355
2/28/2011,0.419579775,0.421215325,0.665119726,0.737953415,0.38570786,0.375157578
3/1/2011,0.423721622,0.422756508,0.629256045,0.735912067,0.377927589,0.376130858
3/2/2011,0.430725534,0.423758797,0.821118495,0.741074465,0.382991417,0.377070716
3/3/2011,0.443422166,0.424416841,0.755956329,0.744839212,0.392935407,0.37800143
3/4/2011,0.362678765,0.420258572,0.701014469,0.740788352,0.34088271,0.375268762
3/7/2011,0.385481184,0.418458863,0.715258758,0.740967797,0.353256451,0.37482389
3/8/2011,0.426871808,0.417890202,0.641525149,0.733017984,0.396067665,0.374826275
3/9/2011,0.383338945,0.414426316,0.620365409,0.727275739,0.341790924,0.372973836
3/10/2011,0.428178939,0.412010498,0.684656492,0.721626125,0.379445992,0.37165423
3/11/2011,0.361721399,0.407442526,0.754943033,0.720107923,0.326944424,0.368122427
3/14/2011,0.364238536,0.403987497,0.778524907,0.715884816,0.314865858,0.364511308
3/15/2011,0.454419602,0.407591675,0.72415246,0.712981675,0.399465555,0.366827585
3/16/2011,0.374562443,0.404489766,0.654891502,0.708684435,0.330499721,0.364403088
3/17/2011,0.406922445,0.404000736,0.689381079,0.704674676,0.352762424,0.363041146
3/18/2011,0.403050128,0.403293648,0.708398036,0.708045148,0.354203383,0.361470672
3/21/2011,0.415117492,0.405771491,0.752497168,0.708537433,0.355579035,0.362498694
3/22/2011,0.450713483,0.407392228,0.767372796,0.709916585,0.401883456,0.363675255
3/23/2011,0.43591761,0.409624948,0.761402135,0.708511999,0.360683648,0.36456756
3/24/2011,0.450188092,0.409324399,0.81529411,0.711540551,0.388704601,0.363956497
3/25/2011,0.396739608,0.410879479,0.792915933,0.721702201,0.371357179,0.365397765
3/28/2011,0.336031688,0.406702074,0.751922965,0.726042363,0.307701479,0.361497446
3/29/2011,0.415182463,0.406275116,0.804933562,0.734826239,0.36616288,0.36090921
3/30/2011,0.420221574,0.405749918,0.64735317,0.726137973,0.384576873,0.360988483
3/31/2011,0.422519779,0.404704799,0.810764562,0.728878385,0.361650062,0.359424216
4/1/2011,0.369012812,0.405021501,0.66434346,0.727044834,0.324343759,0.358597268
4/4/2011,0.371035847,0.404299235,0.677304162,0.725147104,0.321452409,0.357007066
4/5/2011,0.410117959,0.403461542,0.727061014,0.729423898,0.365554198,0.355481393
4/6/2011,0.415581859,0.405073688,0.73161149,0.734986202,0.350413697,0.355912532
4/7/2011,0.394570752,0.403393279,0.727686488,0.737137702,0.343056452,0.354093055
4/8/2011,0.356911982,0.403152808,0.683488068,0.733564953,0.296440942,0.352567881
4/11/2011,0.33678756,0.401780259,0.628859651,0.726081691,0.309219892,0.352285582
4/12/2011,0.391832115,0.398650885,0.645916998,0.722169917,0.339238921,0.349274251
4/13/2011,0.379129422,0.398879233,0.64569814,0.721710249,0.31807897,0.348653213
4/14/2011,0.398523181,0.39845927,0.655064189,0.719994405,0.355234698,0.348776827
4/15/2011,0.359347883,0.396274158,0.579006939,0.71352485,0.346180789,0.348375697
4/18/2011,0.334746166,0.392255592,0.774477293,0.714623856,0.285053037,0.344849397
4/19/2011,0.393396751,0.389389755,0.73668583,0.713089508,0.343491811,0.341929815
4/20/2011,0.417026412,0.388445195,0.744261101,0.712232456,0.357251226,0.341758194
4/25/2011,0.329116536,0.382391617,0.7601036,0.709472931,0.304471247,0.337546526
4/26/2011,0.404566385,0.382782956,0.551132337,0.697383751,0.378712553,0.337914295
4/27/2011,0.438360467,0.387899395,0.793140424,0.699444624,0.390094169,0.342033929
4/28/2011,0.427480944,0.388514319,0.770723829,0.697734137,0.371138365,0.342282704
4/29/2011,0.385571217,0.386781801,0.694831352,0.700108046,0.343067491,0.340207234
5/2/2011,0.394104896,0.385361057,0.630470878,0.691093362,0.350141915,0.339631827
5/3/2011,0.414460109,0.387633422,0.727110709,0.694231725,0.373403537,0.342084816
5/4/2011,0.443779176,0.391270589,0.682681343,0.694500584,0.394576779,0.345741035
5/5/2011,0.415025525,0.391515967,0.588536908,0.687574378,0.3960309,0.34726487
5/6/2011,0.397348709,0.390604309,0.799307421,0.690959175,0.371763641,0.348332367
5/9/2011,0.357636353,0.388757589,0.614149753,0.685282338,0.331163751,0.347737732
5/10/2011,0.429392153,0.392381598,0.574780303,0.67984695,0.367087807,0.351270075
5/11/2011,0.416314041,0.396357922,0.75707902,0.686257918,0.369889901,0.354303575
5/12/2011,0.457922686,0.399662451,0.687922282,0.688358183,0.398813277,0.357282293
5/13/2011,0.367401596,0.399076059,0.583769562,0.685261754,0.349177844,0.358837237
5/16/2011,0.317666358,0.395033218,0.598591515,0.68243812,0.276145484,0.354882776
5/17/2011,0.445660778,0.399348863,0.738845545,0.69043005,0.353142646,0.355230869
5/18/2011,0.429950466,0.404109078,0.65768132,0.684590252,0.389810059,0.36046872
5/19/2011,0.413077815,0.405093131,0.665166463,0.681014283,0.352962428,0.360942251
5/20/2011,0.411621017,0.404822861,0.703781984,0.678990327,0.337484193,0.359953899
5/23/2011,0.367588475,0.406746458,0.776162458,0.67979327,0.330396633,0.361250169
5/24/2011,0.400169349,0.406526606,0.599705993,0.682221953,0.382367131,0.361432898
5/25/2011,0.441216724,0.406669419,0.698782857,0.677504075,0.397821185,0.361819248
5/26/2011,0.37618848,0.404104796,0.698784685,0.673907118,0.342058986,0.360365279
5/31/2011,0.403326778,0.404992574,0.736019675,0.675966534,0.378874613,0.362155635
6/1/2011,0.391234439,0.404849051,0.61899851,0.675392915,0.373499315,0.363323505
6/2/2011,0.425269042,0.405389498,0.748398647,0.676457312,0.371422392,0.363224448
6/3/2011,0.406708742,0.403535976,0.706942967,0.677670393,0.385335198,0.362762369
6/6/2011,0.392795735,0.402424487,0.702886083,0.683387852,0.341635579,0.360042603
6/7/2011,0.419038076,0.403508955,0.700595501,0.678452256,0.385035381,0.36070619
6/8/2011,0.432752867,0.407264781,0.664538922,0.680971715,0.385290255,0.363412515
6/9/2011,0.399708696,0.405780608,0.77265013,0.690865206,0.337248705,0.36192056
6/10/2011,0.383558726,0.404142842,0.773920865,0.691707298,0.348310621,0.360841596
6/13/2011,0.37464061,0.399978738,0.687512973,0.691686833,0.345702701,0.358186068
6/14/2011,0.410220284,0.402119673,0.689930137,0.696994861,0.363261729,0.358890262
6/15/2011,0.434042311,0.40793847,0.766974057,0.705413989,0.382267803,0.364196378
6/16/2011,0.440860252,0.407698444,0.697006419,0.703322032,0.381489253,0.365613708
6/17/2011,0.356559148,0.404028878,0.596182568,0.700247095,0.346557425,0.363451076
6/20/2011,0.389866542,0.402868315,0.941440446,0.714060794,0.365237919,0.364064851
6/21/2011,0.429150212,0.403744774,0.815342164,0.719638803,0.372559952,0.365818639
6/22/2011,0.412725929,0.406001647,0.571321447,0.709396752,0.390534613,0.368825538
6/23/2011,0.440459159,0.408016138,0.794204721,0.719121689,0.361266777,0.36777052
6/24/2011,0.379720162,0.404941309,0.741842392,0.721274665,0.368938109,0.366326366
6/27/2011,0.414593657,0.406861568,0.809413535,0.726806108,0.373694567,0.367908145
6/28/2011,0.431193502,0.408254905,0.805825418,0.730296395,0.376008857,0.367764858
6/29/2011,0.409720775,0.409179221,0.702961084,0.734494524,0.35153843,0.366666813
6/30/2011,0.420756124,0.408953575,0.727811252,0.733465154,0.348446065,0.365517997
7/1/2011,0.324173341,0.404826805,0.693531041,0.732794558,0.300283605,0.361265417
7/5/2011,0.348177142,0.402595876,0.490468994,0.722173703,0.333726572,0.360869967
7/6/2011,0.406233397,0.401955642,0.64297969,0.719292913,0.3517521,0.359205803
7/7/2011,0.422249618,0.401430479,0.670968464,0.71961439,0.372723555,0.358577468
7/8/2011,0.371824335,0.400036261,0.723126926,0.71713823,0.320827714,0.357756418
7/11/2011,0.348883868,0.398302518,0.5216677,0.704525571,0.332243056,0.35695304
7/12/2011,0.456390768,0.402390026,0.804633105,0.710381578,0.38969167,0.359152489
7/13/2011,0.384235205,0.401090772,0.66728421,0.709249282,0.341097965,0.3580443
7/14/2011,0.413407588,0.400059036,0.618227069,0.701811932,0.372192318,0.357540526
7/15/2011,0.364200822,0.396226065,0.439645541,0.688943888,0.352056301,0.356068878
7/18/2011,0.354844012,0.396140308,0.599638333,0.689116677,0.331262073,0.355304111
7/19/2011,0.435886839,0.398441323,0.70377123,0.677233216,0.375350804,0.355809755
7/20/2011,0.423880679,0.398177846,0.772515067,0.675091861,0.359305296,0.355147022
7/21/2011,0.434712506,0.399277175,0.728471885,0.682949383,0.356629886,0.353451786
7/22/2011,0.417237716,0.398116103,0.664646241,0.676471459,0.35443654,0.353110274
7/25/2011,0.381666309,0.39821341,0.673177271,0.673038203,0.347907147,0.352058726
7/26/2011,0.417916407,0.398379548,0.768569909,0.670996021,0.372745716,0.352011283
7/27/2011,0.436039949,0.39862187,0.732095524,0.667309527,0.382949797,0.35235833
7/28/2011,0.462199182,0.40124579,0.764537348,0.67038834,0.362943481,0.352928583
7/29/2011,0.43963905,0.402189937,0.786180176,0.673306786,0.383446914,0.354678625
8/1/2011,0.428654822,0.407414011,0.758430791,0.676551774,0.385433729,0.358936132
8/2/2011,0.387348281,0.409372568,0.612001472,0.682628398,0.360218186,0.360260712
8/3/2011,0.417144749,0.409918135,0.811876754,0.691073251,0.37490741,0.361418478
8/4/2011,0.41069754,0.409340531,0.767445153,0.695897085,0.362008975,0.360882749
8/5/2011,0.375662177,0.409532424,0.591077207,0.689294599,0.355053653,0.362594046
8/8/2011,0.395986121,0.411887536,0.732600946,0.699841262,0.329311892,0.362447488
8/9/2011,0.470096313,0.412572813,0.673228846,0.693271049,0.428013383,0.364363573
8/10/2011,0.468340369,0.416778072,0.748746906,0.697344183,0.413115703,0.36796446
8/11/2011,0.477964356,0.42000591,0.774664218,0.705166041,0.42390081,0.370549885
