currdate,vol.pct.all,vol.pct.ma.all,vol.pct.exmicro,vol.pct.ma.exmicro,vol.pct.round,vol.pct.ma.round
7/17/2009,0.472722121,0.492134894,0.464674091,0.485106698,0.456550915,0.474301866
7/20/2009,0.439052875,0.491634883,0.429309359,0.484510245,0.412528144,0.473560865
7/21/2009,0.525829723,0.493700818,0.518842342,0.48661098,0.509192694,0.476047043
7/22/2009,0.468852826,0.492705125,0.458893991,0.485547575,0.445279621,0.475197423
7/23/2009,0.471431046,0.491085472,0.464436102,0.483970704,0.452401384,0.473504943
7/24/2009,0.535671278,0.49112483,0.530574446,0.484033401,0.523325069,0.473626366
7/27/2009,0.477068393,0.489451333,0.471732516,0.482331389,0.462374799,0.471721405
7/28/2009,0.491032026,0.489972105,0.483816383,0.482926415,0.474654981,0.472553943
7/29/2009,0.524629216,0.491205972,0.52017668,0.484242902,0.512817694,0.474165432
7/30/2009,0.509541072,0.491482949,0.504918992,0.484461199,0.501258803,0.474670324
8/3/2009,0.507379796,0.498687873,0.502308356,0.49188699,0.500565581,0.48228745
8/4/2009,0.512779303,0.500712747,0.506051226,0.494008306,0.491265205,0.484014269
8/5/2009,0.50242091,0.500200824,0.497022212,0.493698859,0.484169756,0.48424096
8/6/2009,0.492213734,0.498584514,0.485600933,0.492076901,0.469408814,0.48234243
8/7/2009,0.451057229,0.495035901,0.44557617,0.488606737,0.441681815,0.479197606
8/10/2009,0.464441396,0.495191373,0.455520259,0.488662394,0.442688577,0.478987297
8/11/2009,0.512729003,0.496763552,0.505247393,0.490191902,0.491894109,0.480158285
8/12/2009,0.556138195,0.498524513,0.551260752,0.491979492,0.54484806,0.482175727
8/13/2009,0.517487002,0.498040395,0.509390633,0.49129446,0.498988952,0.481350538
8/14/2009,0.472802582,0.495263986,0.465255598,0.488530422,0.461381954,0.478863846
8/17/2009,0.498668965,0.496561328,0.4912367,0.489858552,0.487736521,0.480423127
8/18/2009,0.492091917,0.499213281,0.483874874,0.492586828,0.472587007,0.48342607
8/19/2009,0.495534222,0.497698506,0.48574886,0.490932154,0.472814925,0.481607181
8/20/2009,0.502547462,0.499383237,0.495479017,0.492761405,0.480442901,0.483365345
8/21/2009,0.416895766,0.496656473,0.409741148,0.490026657,0.396565637,0.480573558
