currdate,vol.pct.all,vol.pct.ma.all
12/30/2010,0.321406005,0.389453121
1/3/2011,0.393429821,0.387906882
1/4/2011,0.407273656,0.387004245
1/5/2011,0.465012343,0.390130406
1/6/2011,0.443943688,0.390845273
1/7/2011,0.391790082,0.388041335
1/10/2011,0.342831523,0.382997378
1/11/2011,0.40876344,0.383052839
1/12/2011,0.593951866,0.392109102
1/13/2011,0.432763604,0.393883326
1/14/2011,0.409837766,0.393548139
1/18/2011,0.411763947,0.394683725
1/19/2011,0.425856297,0.394281543
1/20/2011,0.465891027,0.39790327
1/21/2011,0.430859771,0.402755436
1/24/2011,0.432054296,0.40501318
1/25/2011,0.431093738,0.408530219
1/26/2011,0.468388243,0.416679643
1/27/2011,0.433445515,0.420472281
1/28/2011,0.393824209,0.425209042
1/31/2011,0.392897948,0.428783639
2/1/2011,0.410679768,0.429646136
2/2/2011,0.430261283,0.430795518
2/3/2011,0.44584415,0.429837108
2/4/2011,0.421475363,0.428713692
2/7/2011,0.438245023,0.431036439
2/8/2011,0.452616655,0.436525695
2/9/2011,0.476495308,0.439912289
2/10/2011,0.453080832,0.432868737
2/11/2011,0.433339125,0.432897513
2/14/2011,0.382336039,0.431522427
2/15/2011,0.436600626,0.432764261
2/16/2011,0.416703046,0.432306598
2/17/2011,0.417191893,0.429871642
2/18/2011,0.365560627,0.426606684
2/22/2011,0.418298745,0.425918907
2/23/2011,0.391263203,0.42392738
2/24/2011,0.456199063,0.423317921
2/25/2011,0.365638022,0.419927546
2/28/2011,0.419579775,0.421215325
3/1/2011,0.423721622,0.422756508
3/2/2011,0.430725534,0.423758797
3/3/2011,0.443422166,0.424416841
3/4/2011,0.362678765,0.420258572
3/7/2011,0.385481184,0.418458863
3/8/2011,0.426871808,0.417890202
3/9/2011,0.383338945,0.414426316
3/10/2011,0.428178939,0.412010498
3/11/2011,0.361721399,0.407442526
3/14/2011,0.364238536,0.403987497
3/15/2011,0.454419602,0.407591675
3/16/2011,0.374562443,0.404489766
3/17/2011,0.406922445,0.404000736
3/18/2011,0.403050128,0.403293648
3/21/2011,0.415117492,0.405771491
3/22/2011,0.450713483,0.407392228
3/23/2011,0.43591761,0.409624948
3/24/2011,0.450188092,0.409324399
3/25/2011,0.396739608,0.410879479
3/28/2011,0.336031688,0.406702074
3/29/2011,0.415182463,0.406275116
3/30/2011,0.420221574,0.405749918
3/31/2011,0.422519779,0.404704799
4/1/2011,0.369012812,0.405021501
4/4/2011,0.371035847,0.404299235
4/5/2011,0.410117959,0.403461542
4/6/2011,0.415581859,0.405073688
4/7/2011,0.394570752,0.403393279
4/8/2011,0.356911982,0.403152808
4/11/2011,0.33678756,0.401780259
4/12/2011,0.391832115,0.398650885
4/13/2011,0.379129422,0.398879233
4/14/2011,0.398523181,0.39845927
4/15/2011,0.359347883,0.396274158
4/18/2011,0.334746166,0.392255592
4/19/2011,0.393396751,0.389389755
4/20/2011,0.417026412,0.388445195
4/25/2011,0.329116536,0.382391617
4/26/2011,0.404566385,0.382782956
4/27/2011,0.438360467,0.387899395
4/28/2011,0.427480944,0.388514319
