currdate,cusip.pct.all,cusip.pct.ma.all,Short.cusip.pct,Short.cusip.pct.ma,YR5.cusip.pct,YR5.cusip.pct.ma,YR10.cusip.pct,YR10.cusip.pct.ma,Long.cusip.pct,Long.cusip.pct.ma
9/4/2009,0.402079142,0.4883179,0.368613139,0.405769567,0.420192308,0.497531849,0.424768519,0.51416789,0.365671642,0.47929832
9/8/2009,0.461410328,0.486726651,0.436532508,0.407063277,0.479183673,0.495813067,0.477788746,0.512312647,0.432276657,0.477186867
9/9/2009,0.503448276,0.486368655,0.350282486,0.402721114,0.531626506,0.496215335,0.522099448,0.51054105,0.50043592,0.47851651
9/10/2009,0.486586985,0.485283096,0.363363363,0.401869109,0.516153846,0.495564523,0.50802644,0.509370364,0.467847158,0.476684988
9/11/2009,0.451729911,0.482125156,0.349112426,0.397765098,0.478331971,0.492564455,0.496055227,0.507010678,0.409316155,0.472811364
9/14/2009,0.453711426,0.481279458,0.347826087,0.396681826,0.478437754,0.492607111,0.466403162,0.505020102,0.442762535,0.471937173
9/15/2009,0.506676745,0.481570192,0.380577428,0.394167289,0.529977794,0.494206402,0.539726027,0.505332537,0.489492119,0.47161218
9/16/2009,0.488537952,0.480119896,0.373684211,0.392271789,0.505584512,0.493087864,0.546065259,0.504796043,0.454780362,0.469186879
9/17/2009,0.4890568,0.479406255,0.388429752,0.38923565,0.506698188,0.493344892,0.542356378,0.504967141,0.454622561,0.467423057
9/18/2009,0.497760358,0.479174723,0.446685879,0.390509338,0.516155758,0.494863484,0.518262586,0.503814154,0.472636816,0.465470103
9/21/2009,0.496038035,0.480571413,0.408839779,0.390728397,0.496165644,0.495784277,0.516409266,0.506428096,0.505535055,0.466676834
9/22/2009,0.522587016,0.481855432,0.411057692,0.391908062,0.56109906,0.497654491,0.540145985,0.50805078,0.5,0.467108306
9/23/2009,0.498313878,0.48124337,0.384210526,0.390252446,0.537202381,0.499101697,0.535911602,0.508562513,0.450717703,0.463053498
